target_index,alpha_raw,alpha_clipped,alpha_shrunk,denominator,reliability,support_in_degree,support_out_degree,support_total_degree,ridge_in_degree,ridge_out_degree,ridge_total_degree,weighted_in_degree,weighted_out_degree,weighted_total_degree,val_baseline_sse,val_baseline_sae,val_static_mean_sse,val_static_mean_sae,val_best_single_sse,val_best_single_sae,val_stage2_sse,val_stage2_sae,val_correction_energy,val_baseline_err_dot_correction,val_baseline_mse,val_baseline_mae,val_static_mean_mse,val_static_mean_mae,val_best_single_mse,val_best_single_mae,val_stage2_mse,val_stage2_mae,val_stage2_mse_gain_vs_best_single_pct,val_stage2_mae_gain_vs_best_single_pct,val_stage2_mse_gain_vs_static_mean_pct,val_stage2_mae_gain_vs_static_mean_pct,val_stage2_mse_gain_vs_baseline_pct,val_stage2_mae_gain_vs_baseline_pct,val_correction_energy_share_pct,test_baseline_sse,test_baseline_sae,test_static_mean_sse,test_static_mean_sae,test_best_single_sse,test_best_single_sae,test_stage2_sse,test_stage2_sae,test_correction_energy,test_baseline_err_dot_correction,test_baseline_mse,test_baseline_mae,test_static_mean_mse,test_static_mean_mae,test_best_single_mse,test_best_single_mae,test_stage2_mse,test_stage2_mae,test_stage2_mse_gain_vs_best_single_pct,test_stage2_mae_gain_vs_best_single_pct,test_stage2_mse_gain_vs_static_mean_pct,test_stage2_mae_gain_vs_static_mean_pct,test_stage2_mse_gain_vs_baseline_pct,test_stage2_mae_gain_vs_baseline_pct,test_correction_energy_share_pct,alpha_rank_pct,weighted_degree_rank_pct,energy_rank_pct,test_gain_rank_pct,static_corridor_score,stress_corridor_score,overall_corridor_score
340,0.8850198080811683,0.8850198080811683,0.8043606958634331,395.3497120739465,0.3750521225375191,367,513,880,32,201,233,1.5269229728728533,11.221960319206119,12.748883292078972,9137.970521064388,25480.709020477516,8833.535581516877,25067.56247129664,9204.578958443471,26034.867353114794,8830.881004776922,25002.67278440809,395.3497120739466,349.8923263046294,0.05730716010099581,0.15979774370658686,0.05539795041589452,0.15720676845836243,0.05772488309278717,0.16327304932467135,0.05538130270906659,0.15679982430518818,4.059913607713162,3.9646622919444847,0.030051124099267423,0.25885918091499105,3.360587732030637,1.876071170881686,0.04440739136484015,70165.85033815655,74639.01449114364,69439.85093022857,74016.58643100454,70379.01487588068,76121.436567056,69408.12957621753,73853.0090588464,1104.157674381805,915.0785134677694,0.21415009503539334,0.22780244192286733,0.21193430428456322,0.22590275671148471,0.21480068511292813,0.23232687691380993,0.21183748894001345,0.22540350943343587,1.3795096469812604,2.9800114271507785,0.04568177146998542,0.2210009675474938,1.0798996353457984,1.0530758446582964,0.05247043052858831,0.3990719257540603,0.9872389791183295,0.10788863109048724,0.46751740139211134,0.6179427687548337,0.5475638051044084,0.4904292343387471
341,1.1610858107864497,1.0,0.8550898883581686,450.6753152510166,0.4062169109674631,159,231,390,13,20,33,0.8981761988252401,0.6516453297808766,1.5498215286061168,20147.216528701887,30904.763155033812,19551.346419451405,30275.136544488603,19892.886701067288,30979.60008111503,19581.850291582243,30265.409409853164,450.6753152510167,523.2727138096653,0.12634969225806422,0.19381373642279884,0.12261279863693687,0.18986514489569914,0.12475470788849141,0.1942830629209,0.12280409825646098,0.18980414289743355,1.5635559291068462,2.305357943265485,-0.15601929133887,0.03212911895919455,2.8061754154189074,2.0687870732848763,0.050621802651221605,314360.6784778035,139300.8133726623,325344.0727684032,143532.08933251072,344271.18155915244,152102.11379238055,322839.9115518113,142366.55267358152,7364.601086322375,-1809.3965737830356,0.959446352420291,0.4251538644296998,0.9929682853806622,0.43806795503867174,1.0507348787697541,0.46422414845315874,0.9853254454530818,0.4345106720431119,6.225112979332766,6.400674439073263,0.7696962773237487,0.8120390808421086,-2.6972944310547864,-2.200805025249685,0.3499715653264782,0.5974477958236659,0.12645011600928074,0.1751740139211137,0.9617169373549884,0.5618716163959784,0.15081206496519722,0.46519721577726225
342,0.9876795975845102,0.9876795975845102,0.8762094404262861,710.6864531002714,0.5189552556903846,504,357,861,36,6,42,2.5995280519127846,0.47394800558686256,3.073476057499647,27311.821849127977,33907.14788864786,26618.6472851876,33494.91075048002,27348.39169357308,34851.37237041042,26627.37015176896,33427.80329583463,710.6864531002716,701.9305100068386,0.1712812427825104,0.2126426593458249,0.1669341215456778,0.2100573873073451,0.17151058407067205,0.21856419558003726,0.16698882545510335,0.20963653481734543,2.636431238380877,4.084685846645252,-0.03276975906365759,0.20035119706783244,2.506063861795694,1.4136977677609657,0.07982737939773916,73108.26543970409,75324.07308848458,71642.71292061274,74384.14315689751,72952.44393989444,76945.56219036988,71649.65443854482,74253.84512695711,1608.6099913708126,1537.0812694263768,0.22313051030283745,0.22989327903263437,0.21865756214172755,0.22702456037240426,0.22265493438047673,0.2348421543558022,0.21867874804224297,0.22662688350594878,1.785806521331878,3.4982096261162297,-0.009689077435925605,0.17516909439363706,1.995138295768007,1.4208312397953617,0.07644239655090164,0.7424593967517401,0.665893271461717,0.5672853828306265,0.5719257540603249,0.660092807424594,0.6165893271461718,0.6368909512761021
343,0.6969684852867531,0.6969684852867531,0.7286078382264872,569.3899099202692,0.4636123177405658,370,407,777,41,42,83,1.3788553792983294,3.7527960166335106,5.13165139593184,16889.80032120016,24922.55424670223,16665.49660192313,24713.944869650004,17548.60579187374,26314.100181837042,16613.780591272214,24532.141382206173,569.3899099202698,396.8468230546908,0.10592138471553382,0.15629737511728772,0.10451470375478583,0.15498911843800173,0.11005296628457843,0.1650242084451952,0.10419037597376213,0.15384897013725524,5.327062512478431,6.771878146381942,0.3103178494239879,0.7356311928456896,1.6342391542751726,1.5665042219648089,0.06395633991075513,36956.652726064676,55256.167467264924,36382.93692297062,54591.91266694461,37696.41157827492,57174.57506881398,36323.4031261935,54371.60410016618,1088.4872668134824,831.1015448413665,0.11279376869709162,0.16864490998652495,0.11104275601551244,0.16661756722746549,0.11505155404054022,0.17449999715796824,0.1108610555419032,0.16594517317415697,3.642278918857918,4.902478007530805,0.1636310914183892,0.40355531802392003,1.7134928440761064,1.6008409696940753,0.05172576058629163,0.24477958236658934,0.9083526682134571,0.35962877030162416,0.8631090487238979,0.6720804331013147,0.6339907192575406,0.5939675174013921
344,0.4184321593973364,0.4184321593973364,0.5488068306301606,1046.695479043226,0.6137302066503647,519,451,970,33,14,47,1.3662012908607721,0.8172214068472385,2.1834226977080107,23847.258454179253,26803.221194268204,24018.01179884565,27448.6225579062,25519.160537196905,30008.455765963066,23681.78854083694,26685.243481029524,1046.6954790432258,437.97104952748646,0.14955384842325942,0.16809164405395974,0.15062469771501638,0.17213916414500677,0.16003888556841325,0.188192703729951,0.14851613323322382,0.1673517677668418,7.199970366116861,11.074252906751962,1.3998796437633256,2.7811198003332693,0.6938739463920087,0.4401624431018299,0.11756936797512454,73386.5022688738,72004.72943519105,72398.51069594083,71802.56569511065,74257.59211158138,75456.2780165819,72420.37354521856,71168.66365344566,1711.9608819110604,1349.9761775035436,0.22397970464911673,0.21976245676821177,0.2209642991745435,0.21914544173964332,0.22663831951234673,0.23029677585879327,0.2210310258119035,0.21721073729565163,2.474115459604678,5.682250007340683,-0.030197926818624456,0.8828403769813382,1.316493760822027,1.1611262042139854,0.08135371116472793,0.06380510440835267,0.37470997679814383,0.834106728538283,0.740139211136891,0.39288476411446255,0.6044083526682135,0.5031902552204177
345,0.7331266451307683,0.7331266451307683,0.7467092863820978,448.3990381082921,0.4049961260391697,399,466,865,45,46,91,1.6353186946362257,3.680601254105568,5.315919948741794,15481.678079795822,27362.580722372164,15272.610546703414,27197.223577061435,15951.159306363488,28430.442100529443,15240.75763059529,27085.85224657145,448.39903810829196,328.73328248819575,0.0970905960252096,0.17159956804618304,0.09577946610164192,0.17056256006084083,0.10003486420306221,0.17829647113015154,0.0955797061922743,0.16986411453047517,4.45360529679365,4.729401847511035,0.2085623542269945,0.4094952198867792,1.5561649580799797,1.011339093371608,0.05036612134718942,260195.37564284838,174312.1353164201,257195.33072904442,174686.94041682384,259774.68884188804,177462.15667264408,257302.52554225203,174129.4602674808,3450.9224658717744,3225.483705395855,0.7941308222325434,0.5320103749036165,0.7849745175586129,0.533154301008472,0.7928468626144156,0.5416244160582213,0.7853016821169426,0.531452840449143,0.9516567263182111,1.877975827438501,-0.041678366750966256,0.31913098255246636,1.1117991983712916,0.10479766575501329,0.16399051666823555,0.28074245939675174,0.9164733178654292,0.1716937354988399,0.339907192575406,0.5123743232791956,0.5440835266821346,0.42720417633410673
346,1.0658610193187874,1.0,0.8645767627511921,528.3958412513781,0.4450902892191918,546,344,890,33,23,56,2.187795214354992,1.2680322341620922,3.455827448517084,20868.319004154964,29696.116568023863,20270.321769378257,29287.040614077123,20523.483931257426,30074.646481364267,20289.437921074797,29245.31501514907,528.395841251378,563.1965299600018,0.13087195843464633,0.18623392389137983,0.1271217249233535,0.18366847665862132,0.12870938648440589,0.18860780705250518,0.1272416084755343,0.1834068019713844,1.140381481850514,2.7575767739417674,-0.09430610877338116,0.14247120246077385,2.773970835719486,1.5180488392889881,0.05935170863009263,107266.31761569981,98053.75809773087,104783.53370343124,96771.64572921331,105111.79601036619,98048.9588148924,104925.41706274777,96736.27674154408,1659.8655425507418,2071.3246936933697,0.32738279377777313,0.29926554747085554,0.3198051985772269,0.2953524688971497,0.32080707347631054,0.29925089979152136,0.3202382345161508,0.2952445207709007,0.17731496815071018,1.3388026647244147,-0.1354061600156694,0.03654891616518915,2.182325826955965,1.3436316789343916,0.0788781001644247,0.6531322505800464,0.7575406032482599,0.2923433874709977,0.14733178654292342,0.5193348801237432,0.5249419953596288,0.4625870069605568
347,0.8869936682970092,0.8869936682970092,0.8333971918932693,951.8707787261544,0.5909889937375332,257,193,450,16,4,20,0.8144748685881495,0.11346975527703762,0.9279446238651872,14746.42749906423,23394.779680047766,14009.691551477434,23378.3135749941,14342.00385429797,24379.516834417125,14000.270117649641,23201.432208696147,951.8707787261544,844.3033537670428,0.09247960251771166,0.1467162081078653,0.08785929379563913,0.14661294385281268,0.08994333141617732,0.1528918123771895,0.08780020894572572,0.1455036637611388,2.3827474885660362,4.832272246092466,0.0672494022668062,0.7566044733318409,5.059919641295754,0.8264556195693334,0.10691824708282893,61636.350727340454,67177.11396110151,60286.69996711304,68156.7468141414,61467.985607613715,70477.08054995397,60203.1245909882,67593.60638988856,2221.383687467925,1785.5172262331919,0.18811758572413215,0.20502830464737007,0.18399837620590706,0.20801819884187114,0.18760372597303726,0.2150999870286221,0.18374329948904983,0.20629946280730713,2.0577557636260706,4.091364366351141,0.138629873870074,0.8262431095610753,2.325293628580295,-0.6199915480564178,0.10556187866545683,0.4837587006960557,0.016241299303944315,0.7946635730858469,0.6531322505800464,0.3843774168600154,0.4054524361948956,0.48694895591647336
348,0.9806934582581446,0.9806934582581446,0.8392052658828056,387.6161098859198,0.3704332731988831,431,410,841,34,4,38,1.7023009527474642,0.21157437190413475,1.913875324651599,13609.691926272284,27483.613453626633,13237.042890099343,27018.33208593726,13576.214805344529,27867.635920513887,13244.658063888892,26978.348885025363,387.61610988591985,380.1325832805917,0.08535076714750328,0.1723586033365106,0.08301376486365733,0.1694406738281235,0.0851408213259114,0.17476693207225746,0.0830615220743584,0.16918992628076313,2.442188387628582,3.1911104265356807,-0.05752926732030542,0.1479854521912059,2.682161097847677,1.8384211721424712,0.04353871968370471,38932.36203448833,56555.16613077326,38488.72844392073,56098.97840496717,39179.25207589651,57916.4975450341,38467.58885413105,55960.49496350798,685.2949664475368,564.4642857116046,0.11882374387906634,0.1726095264758926,0.11746974937713867,0.17121721605188242,0.11957726607791444,0.17676438600276548,0.11740523016814096,0.170794556852195,1.8164288087655567,3.3772805063102953,0.05492410543123488,0.24685554959575473,1.1937965128998846,1.051488675482277,0.03256574922481857,0.5034802784222738,0.24245939675174014,0.0962877030162413,0.580046403712297,0.4419953596287703,0.16937354988399073,0.35556844547563804
349,0.9119015468968767,0.9119015468968767,0.8220629629429829,484.7613523806652,0.4239162230139373,321,327,648,33,20,53,1.747905120253563,0.8198952097445726,2.5678003299981356,13784.209993067952,22088.303866943577,13384.862063588902,21612.19856078492,13989.316400114709,22852.023259813548,13385.012172218845,21546.354017070495,484.76135238066524,442.0546271117506,0.08644522622584257,0.13852287695002746,0.08394078657177467,0.13553706703281734,0.08773151465052872,0.1433124075595371,0.08394172795140255,0.13512413466455006,4.319755237581934,5.713582678865646,-0.0011214805892605809,0.3046637922062309,2.896051504220143,2.4535602784971817,0.05445049392040776,53166.39104891867,55770.21429435245,52417.01600983954,55118.24381350388,53442.94391654658,57706.81055147981,52397.094568771485,54948.98114150565,1047.7692339565733,898.5721442837536,0.16226679561272667,0.17021380961993496,0.1599796611297476,0.1682239592901647,0.16311085041430615,0.17612440958430942,0.15991885977869996,0.16770736015939558,1.956945615511438,4.77903627599368,0.03800567560792817,0.30709010354348937,1.4469601283249562,1.472530029223804,0.04979080803028517,0.4419953596287703,0.5197215777262181,0.22505800464037123,0.6310904872389791,0.5309358081979891,0.3723897911832946,0.45446635730858465
350,0.8414701616150924,0.8414701616150924,0.7873509490381274,382.1757650318106,0.3671429373334986,407,532,939,36,38,74,2.1731993556022644,1.3763504335656762,3.5495497891679406,15186.89696258905,25728.73232766695,14925.893708423348,25478.239017022424,15283.23707185516,26484.495229068445,14917.408325091512,25388.30006704619,382.1757650318106,321.5895027666892,0.09524192857333089,0.16135317785261732,0.09360509299382493,0.15978225351835254,0.09584610846788556,0.16609281073818763,0.09355187841844466,0.15921821735805608,2.393660093366873,4.13900719096625,0.05685008547961981,0.3530030074533124,1.7744812397251957,1.323159867673231,0.0429276365951936,58859.558232391515,61786.45818063221,57749.84537749995,60870.23716646002,58252.494041335725,62432.828264880576,57784.51794519242,60756.163537287386,1202.3385300188663,1156.0256831518684,0.17964265990450579,0.18857572205730605,0.17625575427745616,0.18577936433752082,0.17778986607986536,0.1905484796637873,0.17636157689103069,0.18543120524858198,0.8033580430242658,2.685549852842951,-0.06003923900716873,0.18740460770783643,1.826449806086847,1.6675088258543114,0.05713606106711267,0.36310904872389793,0.777262180974478,0.08932714617169374,0.29930394431554525,0.47989172467130703,0.4332946635730859,0.3822505800464037
351,1.3049720382780756,1.0,0.8958134705495937,884.3261367879309,0.5730856971144365,309,218,527,24,5,29,1.3044668398797512,0.15653540194034576,1.461002241820097,63098.9442851919,68971.1350497813,61675.228625360454,68120.60320568911,61654.8290395751,68346.91690954822,61741.0249579492,68156.05685669475,884.3261367879311,1154.020881226723,0.39571382880037065,0.4325402308460095,0.38678524875426734,0.42720627135817474,0.38665731637301265,0.4286255575804499,0.38719787877501755,0.427428612637309,-0.13980400191972817,0.2792518836015089,-0.10668194355373585,-0.052045415538357696,2.1520476176356276,1.1817671153276594,0.09933134045928836,90745.62339574823,80676.94872063282,89933.8409655909,80084.14856926771,92070.44163942397,82885.75576689863,89892.51495893799,79958.84841817018,1348.9818178000444,1080.3821527572595,0.27696071209269774,0.24623055449944092,0.2744831067657697,0.2444212953207946,0.2810041313831428,0.25297195699927555,0.2743569774847946,0.24403887225977322,2.3655004165347826,3.531254944407894,0.045951564182323025,0.15646061466103353,0.9401097318928326,0.8900935321057725,0.06410466403254877,0.8677494199535963,0.10092807424593968,0.7470997679814385,0.7192575406032483,0.5626450116009281,0.4240139211136891,0.6087587006960556
352,1.160540031147691,1.0,0.9414795286048592,2088.470619371579,0.7602067524277857,391,315,706,33,6,39,2.0847926884889603,0.27655213233083487,2.361344820819795,97956.545566176,78626.46491998341,95197.50867595828,77633.17638491467,96623.10612053864,79027.70191580709,95243.90281917789,77617.47450613533,2088.4706193715783,2423.75375765653,0.6143170878874172,0.4930919182720212,0.5970142777691544,0.4868626855365409,0.605954659094287,0.4956082048703535,0.5973052304032328,0.4867642139909149,1.4274052622984075,1.78447224895159,-0.04873461907236222,0.020225732747922217,2.7692307148229793,1.28327073444662,0.2345860622027137,171691.635353872,141747.15151239,166199.2799665774,139430.39131461526,167646.33074336147,141385.23187642405,166314.5496805717,139417.00037129596,3741.582671339568,4616.969057795706,0.5240124626241333,0.43262022509641446,0.5072494871526071,0.42554934354739005,0.5116659669625985,0.43151562614886724,0.5076012967592407,0.42550847364029676,0.7943991716875094,1.392105440579825,-0.06935632574188691,0.009604034811238511,3.1318273963770302,1.6438786361716589,0.17780291545173524,0.9814385150812065,0.43271461716937354,0.9547563805104409,0.29582366589327147,0.5699922660479505,0.6937354988399071,0.6661832946635731
353,0.3908878348109312,0.3908878348109312,0.4833687277586257,1941.7115335375229,0.7466739348323806,369,341,710,33,36,69,3.3208253886550665,1.2269656723365188,4.547791060991585,111349.95264763094,46071.266499976045,111773.68123901365,47697.183134812396,114203.62179134792,50469.55872452451,111069.87906299562,46289.92973078432,1941.7115335375238,758.9914171718956,0.6983114630219681,0.28892777004299647,0.7009688016695116,0.29912441761245984,0.7162077425204941,0.31651087901693575,0.6965550312499725,0.2902990776815192,2.7439959251710038,8.28148511571826,0.6296671704969875,2.950391011667458,0.2515255534249086,-0.4746195349511241,0.2181014462742214,277971.8772116991,101139.46719611698,272014.70119646686,101099.18743574922,273123.76364820736,106070.80940019328,274248.6140842237,100112.71722961991,3378.740162183141,4667.958056696685,0.8483856981019237,0.3086833040217458,0.8302040641068062,0.30856036794288144,0.8335889846671042,0.3237340359171833,0.8370220910374051,0.3055496057647839,-0.41184641753296913,5.617089380447871,-0.8212471156635665,0.9757449403401244,1.3394387823771812,1.0151822972392295,0.16056035751709039,0.04640371229698376,0.8793503480278422,0.951276102088167,0.060904872389791184,0.32888631090487236,0.9153132250580046,0.48448375870069604
354,0.3144870046342448,0.3144870046342448,0.3784929481589856,3884.9548277861386,0.8550154897647121,519,448,967,26,123,149,2.2436501178890467,3.373581094201654,5.617231212090701,192330.88651039003,64587.77768685506,193772.30574914571,66697.002033534,198337.08381755033,70413.84117764718,191962.5718896432,64631.24247185368,3884.954827786139,1221.7678069298122,1.2061690153421007,0.4050507832057436,1.21520862024098,0.4182784093012116,1.2438358156328413,0.441587906241516,1.2038591955752258,0.4053233648897105,3.2139788511618073,8.212304014497056,0.9339486633581929,3.097230008391819,0.19150050594027393,-0.0672956812500275,0.43637494654341824,223923.5172663325,102818.51448194799,218558.01949055324,100871.28810053947,219468.0572383804,104408.24809325795,221186.45337032594,101355.36845288548,3002.3498152554207,4183.923821278052,0.683427084146195,0.31380785013779416,0.6670512851918926,0.30786480644026354,0.6698287712373657,0.318659805929711,0.6750734122299722,0.30934224671869043,-0.7829823408328832,2.9239832064279248,-1.202625227799664,-0.47989904903715064,1.222320875190228,1.4230375107387765,0.14267399580597026,0.027842227378190254,0.9222737819025522,0.9872389791183295,0.060904872389791184,0.3370069605568445,0.9547563805104409,0.49956496519721577
355,0.3252556452160322,0.3252556452160322,0.5556380451389795,572.7971497387421,0.4650962822629795,355,349,704,34,12,46,2.323026018217206,0.6609918531030416,2.9840178713202477,17961.83171811536,33032.9779009223,18162.01787272454,33423.27194142202,19033.809014564933,34449.16219837917,17931.636654480943,33062.501960723195,572.7971497387418,186.30550651617875,0.11264443933194963,0.2071604574360469,0.11389987126683562,0.20960811723247805,0.11936715466689829,0.21604180587986135,0.11245507635009622,0.20734561233646395,5.7906032325983405,4.025236461980541,1.268478094549075,1.0793975566818017,0.1681068173240106,-0.08937753020467196,0.0643390558391392,75250.47172437621,77137.85592670692,74646.64168284078,77064.56310358923,76536.91600909387,79631.71135268523,74539.29031062112,76607.32310358668,1521.5220519677678,1062.67603783019,0.22966864355764788,0.23542904558155986,0.2278257205380188,0.2352053517909135,0.23359494338159814,0.24304043166045644,0.22749807815283815,0.2338098297672706,2.610015927784968,3.797969675301432,0.14381272860979644,0.5933206931802542,0.9450856552235024,0.6877723223527694,0.07230391001012407,0.06612529002320186,0.6334106728538283,0.3642691415313225,0.7633410672853829,0.4876256767208044,0.4988399071925754,0.4567865429234339
356,0.6433575039731306,0.6433575039731306,0.7283122778642369,214.34739554797503,0.2454967423401247,287,311,598,38,44,82,2.342563485726714,1.6884700953960419,4.031033581122756,7982.954231639772,21096.621392222587,7921.4976189292265,21142.647311044275,8235.75194993941,21842.33387161605,7895.780957671239,21027.572288998694,214.34739554797503,137.90200538288656,0.05006368046131705,0.13230371633693674,0.04967826622346746,0.13259235971706473,0.05164905647915042,0.13698031978486888,0.04951698874718567,0.13187068714252642,4.127989700693595,3.7301947099899238,0.3246439309220508,0.5442791546045865,1.09199265634055,0.32729934305664615,0.024076427505663016,45354.67565787111,64320.26085423486,44919.34768537394,64241.03902507463,45344.842684522126,65463.937955606496,44918.88435836205,64067.05367771565,600.0632036175829,517.6955677768049,0.1384250038390929,0.19630902936759834,0.13709635854750812,0.19606723991928723,0.1383949930551144,0.19979959577231204,0.13709494444758413,0.19553622691948572,0.9393754635419094,2.1338225617256925,0.0010314642481921623,0.2708320880225135,0.9608519809433009,0.3936662774005717,0.028515469636894608,0.24245939675174014,0.8364269141531323,0.015081206496519721,0.3375870069605568,0.4721577726218098,0.425754060324826,0.3578886310904873
357,0.7670090822139449,0.7670090822139449,0.760493996027108,459.0124031316026,0.410645700719343,354,394,748,25,13,38,1.1152591239660978,0.7434470672160387,1.8587061911821365,14452.239131856326,27234.82644546684,14207.118191978689,27074.998028377537,14790.942902585492,28186.516936890082,14182.220299146491,26963.169938237406,459.0124031316024,352.06668205078785,0.09063465239223564,0.17079837977540413,0.08909741992762071,0.1697960442277339,0.09275877296925479,0.17676673776396049,0.088941277212187,0.1690947342102988,4.115509115599351,4.340185065759506,0.1752494242375981,0.4130308339188871,1.8683529261195746,0.9974600270480207,0.05155826045819476,21143.807515719112,49573.850032610586,21111.10223274338,49585.55896213814,22428.777181263922,51754.244817774044,20965.171812630906,49313.28834647476,844.1918909400415,438.4485810788482,0.06453208173319877,0.15130215973425928,0.06443226338248174,0.15133789604129474,0.06845388093705417,0.15795684642596336,0.06398687558792028,0.1505069109119383,6.5255691685931705,4.7164372311756395,0.691249649135496,0.5490925611452284,0.8448606191453557,0.5256030870396886,0.04011665452686996,0.3167053364269142,0.22505800464037123,0.1902552204176334,0.9663573085846868,0.502706883217324,0.2076566125290023,0.4245939675174014
358,0.881635766773443,0.881635766773443,0.8051648218812636,423.9295155752748,0.391548752216355,457,585,1042,31,327,358,1.0856249080970883,42.16518658027053,43.25081148836762,9241.693115420581,25031.614438417833,8918.119786900494,24525.241519110743,9210.508536428068,25320.6008952416,8914.659562156165,24481.38051546947,423.92951557527465,373.7514235221018,0.05795763794037591,0.15698132675106508,0.05592840524596437,0.1538056988706022,0.057762069388596654,0.15879365401892434,0.05590670506068235,0.15353063237174813,3.212080778187268,3.3143778192477287,0.03879993571528524,0.1788402516121818,3.5386757510778177,2.1981559531529,0.04761759863312398,72833.82478642224,83797.22249687556,71248.16729001944,82485.56568512972,71877.29123641737,83901.90578307142,71382.55989069102,82489.36987618683,1112.6691019964662,1349.1632942717647,0.22229290209744065,0.2557538043780995,0.21745338683593196,0.25175055451316575,0.2193735082662411,0.25607330361568337,0.21786356056100148,0.2517621651167925,0.6882999306402534,1.683556402802946,-0.1886260458104491,-0.004611947588043039,1.9925699357227344,1.5607350479158038,0.05287490018153369,0.4013921113689095,1.0,0.1357308584686775,0.2529002320185615,0.5514307811291571,0.5678654292343388,0.4475058004640372
359,1.145300705471362,1.0,0.8732550024878366,609.6811552727552,0.4806502093642136,363,337,700,32,16,48,2.8037742655724287,0.9272891078144312,3.73106337338686,24939.47459806391,29117.8227675315,24152.61922366373,29362.49929518497,24568.243858864862,31015.902628286975,24184.869275968973,29219.595329457312,609.6811552727551,698.2682572464814,0.1564034880974307,0.18260725697077249,0.1514688642864723,0.18414170238300828,0.1540753804113038,0.19451072790165924,0.1516711147650071,0.18324550552790306,1.5604476457423104,5.791568668362423,-0.1335261074858888,0.4866886987072416,3.025746669713398,-0.3495198206896716,0.06848202703357754,144803.5347582795,97156.63973968732,141785.85058460187,96872.71249253408,142909.2867121785,100731.94330334617,141960.039482064,96608.52824372856,1881.878004844309,2449.781025137074,0.44194847750720134,0.29652749212474155,0.4327383368267222,0.2956609303048823,0.4361671266486549,0.3074395183347561,0.43326997107280985,0.2948546252189196,0.6642306122668479,4.093453302295838,-0.12285351235255387,0.2727127609086651,1.963691895340919,0.5641523805550669,0.0894283048584939,0.7180974477958236,0.8062645011600929,0.42691415313225056,0.24361948955916474,0.5893271461716937,0.6165893271461718,0.5487238979118328
360,1.1963888272615963,1.0,0.8778992554286476,657.9282523843951,0.499680481483934,314,240,554,24,10,34,1.1388374250382185,0.4182558301836252,1.5570932552218437,27490.47545843207,33087.220264035626,26574.127683474057,32598.42295588297,26928.223178384622,33791.78890272044,26615.489711560553,32551.12639591249,657.9282523843956,787.1380102924381,0.17240163718161794,0.20750062878810221,0.16665492476591698,0.20443522323326163,0.16887557180905466,0.21191920594220623,0.16691431938315618,0.2041386112527123,1.1613594582619928,3.6714910547634974,-0.1556477359451245,0.1450884910429073,3.1828687291879367,1.620244504812168,0.07390134987161551,69564.71658825401,77215.62517824571,68929.0147371163,76570.81621044921,70209.89129322082,78688.32292511489,68856.70712139006,76452.62231306976,1398.6775036324143,1017.1896892973396,0.21231540124845572,0.2356664016818223,0.2103752036854072,0.23369840868996364,0.21428451049058997,0.2401611574772771,0.21015451680275804,0.23333767431227953,1.9273412149000346,2.8412101426697896,0.10490156576589058,0.15435893624876004,1.017770935594524,0.9881456808963458,0.06646624163286553,0.7587006960556845,0.13109048723897912,0.4988399071925754,0.622969837587007,0.5042536736272235,0.31496519721577726,0.5029002320185615
361,0.9471107621302772,0.9471107621302772,0.857891953341152,752.6812629078477,0.5332677493515008,309,291,600,23,16,39,1.2332519609481096,0.8592892196029425,2.092541180551052,37647.728442874504,31481.815232107503,36974.664699593435,31469.672450263955,37420.579065052545,33087.469062493925,36978.55058280954,31319.3064652092,752.6812629078476,712.8725245538312,0.23610104632547227,0.19743261609539625,0.23188004653066321,0.19735646479445085,0.23467651932227415,0.20750218908347084,0.2319044161574951,0.19641347120967037,1.1812443668351005,5.3439040439905305,-0.010509583380071335,0.4778123613850787,1.7774720753215079,0.5161988459057073,0.08454441825590392,96778.04481285522,72536.63069854115,95483.30146568688,72247.91061973874,97959.31250604553,76222.1463683485,95402.80970274408,71898.81776691697,2169.452306793927,1732.0978128888883,0.2953719992579086,0.2213858491385302,0.29142037023173306,0.220504659328727,0.2989772942488449,0.23263424885349065,0.291174704874573,0.21943920843990186,2.609759846103117,5.672011098373919,0.0842993085777552,0.48318747189680933,1.4210197289793445,0.8792977085948507,0.10309405910931031,0.6136890951276102,0.32830626450116007,0.6160092807424594,0.7621809744779582,0.5680587780355761,0.47215777262180975,0.580046403712297
