horizon,target_index,alpha_raw,alpha_clipped,alpha_shrunk,denominator,reliability,alpha_rank_desc
96,108,0.4388642819803852,0.4388642819803852,0.4599109777917673,2749.362259597461,0.5210715424455713,77
96,109,0.5650972150955655,0.5650972150955655,0.5216138237570054,2255.0703185760312,0.471567779960326,40
96,110,0.6752408685280696,0.6752408685280696,0.5812830063560109,2648.4439752141293,0.511732703532343,19
96,111,0.0398127777888926,0.0398127777888926,0.2625909474417034,2497.967926073649,0.4971112106794736,132
96,112,0.2211693560531519,0.2211693560531519,0.3275340879224691,3689.01791725925,0.5934696332167135,128
96,113,0.5845602008877003,0.5845602008877003,0.5339927261443164,2557.7625353459325,0.5030249653571018,32
96,114,0.5626342310673746,0.5626342310673746,0.5223346870234524,2478.433169797436,0.4951485813814283,39
96,115,0.419369352906024,0.419369352906024,0.4474515446186947,3181.730992220278,0.5573446980405353,86
96,116,0.5330618494100954,0.5330618494100954,0.5084733267858752,2637.493489669977,0.510697410544584,49
96,117,0.4165213808870605,0.4165213808870605,0.4505001297669642,2402.860832086501,0.487409457980269,84
96,118,0.5384964261417586,0.5384964261417586,0.5077614014408656,2051.5042221758085,0.4480730145762093,50
96,119,0.2523081836324788,0.2523081836324788,0.3579597999195907,2986.188344804732,0.5416445290884621,117
96,120,0.4731235208847645,0.4731235208847645,0.4780298393131607,2461.851371137516,0.4934705709878539,69
96,121,0.682001046284951,0.682001046284951,0.6253443685562847,6357.330044184756,0.7155666166964084,13
96,122,0.0028212829842529,0.0028212829842529,0.2399085142827106,2588.967905730714,0.506056315453483,135
96,123,0.7784879097793267,0.7784879097793267,0.6082098081551653,1860.9918780299377,0.4241101393149836,15
96,124,0.0588173139399102,0.0588173139399102,0.2469376270261611,3168.4439308534224,0.5563120150474921,133
96,125,0.4074184700985065,0.4074184700985065,0.4453037639915684,2501.694239791039,0.4974838563956547,87
96,126,0.2568383067452311,0.2568383067452311,0.3640953188447363,2796.937584938693,0.5253513027740305,113
96,127,0.6260009853421712,0.6260009853421712,0.550563444247208,2269.6100083657884,0.4731695863241072,25
96,128,0.3406170064125297,0.3406170064125297,0.4157532070598956,2255.260175442554,0.471588758844836,100
